model,horizon,requested_k,matching_target,repeat,method,discovered_closure_tv,ari_B16,ari_AA20,ari_L23
ECMrest,0.5,23,L23,5,spectral,0.22422217844071818,0.5728506072380186,0.7355357568663154,0.6901902029000229
ECMrest,0.5,23,L23,6,jump_profile,0.27571081922459606,0.2258826299023755,0.376818353432385,0.28222158303480377
ECMrest,0.5,23,L23,6,spectral,0.23557896004045062,0.5316476059551317,0.7105048230801492,0.6437563267319023
ECMrest,0.5,23,L23,7,jump_profile,0.2546949878984948,0.20183775062471715,0.3483292777019408,0.25005122600915236
ECMrest,0.5,23,L23,7,spectral,0.20113497586519366,0.5355295779414253,0.7019566038154885,0.6490861072614597
ECMrest,0.5,23,L23,8,jump_profile,0.3015880093050227,0.1993959835730112,0.318022104388935,0.23429693519922448
ECMrest,0.5,23,L23,8,spectral,0.20059867999551648,0.5355295779414253,0.7019566038154885,0.6490861072614597
ECMrest,0.5,23,L23,9,jump_profile,0.22240859761655557,0.23613595706618962,0.36720652058854664,0.29236085400468964
ECMrest,0.5,23,L23,9,spectral,0.20059867999551645,0.5355295779414253,0.7019566038154885,0.6490861072614597
ECMrest,0.5,23,L23,10,jump_profile,0.23121591190360358,0.2552690198766278,0.3493438489882992,0.3002294329727958
ECMrest,0.5,23,L23,10,spectral,0.20059867999551648,0.5355295779414253,0.7019566038154885,0.6490861072614597
ECMrest,0.5,23,L23,11,jump_profile,0.24668703609430281,0.28839318811190334,0.424515676078896,0.3555950632552627
ECMrest,0.5,23,L23,11,spectral,0.20059867999551648,0.5355295779414253,0.7019566038154885,0.6490861072614597
ECMrest,0.5,23,L23,12,jump_profile,0.30718880618767747,0.2141797559815744,0.3074566758777285,0.2517585801186572
ECMrest,0.5,23,L23,12,spectral,0.2005986799955165,0.5182661089824212,0.7105048230801492,0.6279232745866535
ECMrest,0.5,23,L23,13,jump_profile,0.24498308989711293,0.22188787858965134,0.3575988942276048,0.26129190178042305
ECMrest,0.5,23,L23,13,spectral,0.20059867999551648,0.5355295779414253,0.7019566038154885,0.6490861072614597
ECMrest,0.5,23,L23,14,jump_profile,0.2835645232781987,0.2372546725555003,0.32002295653709467,0.295429179536429
ECMrest,0.5,23,L23,14,spectral,0.20059867999551645,0.5108012426847771,0.7272925526114927,0.6177260519247986
ECMrest,0.5,23,L23,15,jump_profile,0.24427286567008522,0.19277489990273033,0.26393916626824215,0.21093055218691892
ECMrest,0.5,23,L23,15,spectral,0.21013935720595822,0.5636875948269634,0.7272925526114927,0.6801381250799335
ECMrest,0.5,23,L23,16,jump_profile,0.24754740052942675,0.2283669173757139,0.34380107159850226,0.2823701711843653
ECMrest,0.5,23,L23,16,spectral,0.20059867999551648,0.5636875948269634,0.7272925526114927,0.6801381250799335
ECMrest,0.5,23,L23,17,jump_profile,0.2604630614197323,0.19711018163736874,0.2930931726375737,0.23209697095543386
ECMrest,0.5,23,L23,17,spectral,0.22052634349803574,0.5316476059551317,0.7239697150299097,0.6437563267319023
ECMrest,0.5,23,L23,18,jump_profile,0.2925460566258117,0.24146200648398988,0.3252664744921901,0.3009562949498143
ECMrest,0.5,23,L23,18,spectral,0.20059867999551645,0.5182661089824212,0.7105048230801492,0.6279232745866535
ECMrest,0.5,23,L23,19,jump_profile,0.2695450527001554,0.17897618024294795,0.2917150467864217,0.2273694990163581
ECMrest,0.5,23,L23,19,spectral,0.2005986799955165,0.5182661089824212,0.7105048230801492,0.6279232745866535
ECMrest,0.5,23,L23,20,jump_profile,0.27571081922459606,0.22188787858965134,0.3575988942276048,0.27700909535956303
ECMrest,0.5,23,L23,20,spectral,0.2005986799955165,0.5259137540524936,0.6933029429509955,0.6384256698016281
ECMrest,0.5,23,L23,21,jump_profile,0.3099709938764349,0.194652260345691,0.3081998762801567,0.24625913152106021
ECMrest,0.5,23,L23,21,spectral,0.2242221784407182,0.5819054146675805,0.7436809102075118,0.7000983284169124
ECMrest,0.5,23,L23,22,jump_profile,0.25275124846206165,0.2030071967100754,0.323054711573685,0.23871114136600863
ECMrest,0.5,23,L23,22,spectral,0.21013935720595822,0.5728506072380186,0.7355357568663154,0.6901902029000229
ECMrest,0.5,23,L23,23,jump_profile,0.27571081922459606,0.2291381082933516,0.37563298640291337,0.284849860071099
ECMrest,0.5,23,L23,23,spectral,0.20059867999551648,0.5355295779414253,0.7019566038154885,0.6490861072614597
ECMrest,0.5,23,L23,24,jump_profile,0.2363380516607952,0.24146200648398988,0.3661594154320574,0.3009562949498143
ECMrest,0.5,23,L23,24,spectral,0.22422217844071815,0.5728506072380186,0.7355357568663154,0.6901902029000229
ECMrest,0.5,23,L23,25,jump_profile,0.29122042534989173,0.21798803478960332,0.3652858164791572,0.2719469768150537
ECMrest,0.5,23,L23,25,spectral,0.20113497586519366,0.5450291029278422,0.7105048230801492,0.6595893788771511
ECMrest,0.5,23,L23,26,jump_profile,0.24932514204888553,0.2199263059027527,0.34151128557409227,0.27445964957155644
ECMrest,0.5,23,L23,26,spectral,0.20113497586519366,0.5278123023920106,0.7189495162245771,0.6385045476797815
ECMrest,0.5,23,L23,27,jump_profile,0.2515021836398599,0.2258826299023755,0.34972349923379303,0.28222158303480377
ECMrest,0.5,23,L23,27,spectral,0.22422217844071818,0.5728506072380186,0.7355357568663154,0.6901902029000229
ECMrest,0.5,23,L23,28,jump_profile,0.31924940297084997,0.18372868466465822,0.27962828068781315,0.21626391881018506
ECMrest,0.5,23,L23,28,spectral,0.20113497586519363,0.5202783742826979,0.7355357568663154,0.6282282434800274
ECMrest,0.5,23,L23,29,jump_profile,0.2476198873435192,0.24146200648398988,0.3388974548054792,0.3009562949498143
ECMrest,0.5,23,L23,29,spectral,0.27738487720672594,0.5738720557727318,0.7337038693328223,0.6891700430016654
ECMrest,1.0,16,B16,0,jump_profile,0.34736390286396157,0.34379498397989877,0.41224921130744246,0.39129088312716137
ECMrest,1.0,16,B16,0,spectral,0.23481580023618365,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,1.0,16,B16,1,jump_profile,0.35800966559721237,0.33624382469275693,0.47456572713786666,0.383718250943831
ECMrest,1.0,16,B16,1,spectral,0.23481580023618365,0.5988327402135232,0.7697125697125697,0.6942650602409639
ECMrest,1.0,16,B16,2,jump_profile,0.26590755053215204,0.36607233825776875,0.4337552742616034,0.42594319626960575
ECMrest,1.0,16,B16,2,spectral,0.24810899178029677,0.6055377045599554,0.7780780624707656,0.7027696025883408
ECMrest,1.0,16,B16,3,jump_profile,0.37458773952297575,0.3434823270935083,0.4455123906596927,0.3696176369273166
ECMrest,1.0,16,B16,3,spectral,0.24810899178029674,0.6055377045599554,0.7780780624707656,0.7027696025883408
ECMrest,1.0,16,B16,4,jump_profile,0.36031019159928784,0.3762391694637421,0.4549729602633435,0.3958821996351316
ECMrest,1.0,16,B16,4,spectral,0.23481580023618365,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,1.0,16,B16,5,jump_profile,0.32594777046614143,0.32060383647697954,0.4600814303416534,0.355606882598342
ECMrest,1.0,16,B16,5,spectral,0.24810899178029677,0.6055377045599554,0.7780780624707656,0.7027696025883408
ECMrest,1.0,16,B16,6,jump_profile,0.33074264170768924,0.3836532084231471,0.5287259446551482,0.4357613375058352
ECMrest,1.0,16,B16,6,spectral,0.23481580023618365,0.5794547780294262,0.8269676794980895,0.6698333302226619
ECMrest,1.0,16,B16,7,jump_profile,0.33968869689421066,0.3758729333809725,0.4876123371010096,0.41771668575792287
ECMrest,1.0,16,B16,7,spectral,0.24810899178029677,0.6055377045599554,0.7780780624707656,0.7027696025883408
ECMrest,1.0,16,B16,8,jump_profile,0.3305855813645069,0.3519551873631798,0.43302135363626076,0.34682455414184676
ECMrest,1.0,16,B16,8,spectral,0.23248405569642172,0.6062492664852207,0.8356321258357332,0.6778027201901492
ECMrest,1.0,16,B16,9,jump_profile,0.3262239709284354,0.30385010085282566,0.4680539468253651,0.35208601280365326
ECMrest,1.0,16,B16,9,spectral,0.23481580023618362,0.6233311081441922,0.8312798591903445,0.6737967914438503
ECMrest,1.0,16,B16,10,jump_profile,0.3331436568116476,0.33819071424772645,0.486902186974285,0.38603366883406076
ECMrest,1.0,16,B16,10,spectral,0.23481580023618365,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,1.0,16,B16,11,jump_profile,0.3600949661974937,0.3399062161837201,0.4892047254786584,0.3759045765334132
ECMrest,1.0,16,B16,11,spectral,0.23481580023618362,0.6233311081441922,0.8312798591903445,0.6737967914438503
ECMrest,1.0,16,B16,12,jump_profile,0.3170127961349205,0.2580434213968088,0.3557042576920554,0.2671500675339447
ECMrest,1.0,16,B16,12,spectral,0.24810899178029677,0.6055377045599554,0.7780780624707656,0.7027696025883408
ECMrest,1.0,16,B16,13,jump_profile,0.33186616014093706,0.34431741761936785,0.4579533941236069,0.36013590033975085
ECMrest,1.0,16,B16,13,spectral,0.23481580023618365,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,1.0,16,B16,14,jump_profile,0.33359276798514914,0.3307382469640495,0.4615941700991264,0.3657566834689158
ECMrest,1.0,16,B16,14,spectral,0.23481580023618365,0.6089382248301991,0.7823210959667172,0.7070928796817122
ECMrest,1.0,16,B16,15,jump_profile,0.21943488706910072,0.34675738482547136,0.44557455096299503,0.3729738277852455
ECMrest,1.0,16,B16,15,spectral,0.23481580023618365,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,1.0,16,B16,16,jump_profile,0.37335300936139915,0.36409015507769105,0.49672273914837056,0.40295988794950977
ECMrest,1.0,16,B16,16,spectral,0.23481580023618362,0.5794547780294262,0.8269676794980895,0.6698333302226619
ECMrest,1.0,16,B16,17,jump_profile,0.35800966559721237,0.3306236666956562,0.46424444136273285,0.3763950179754988
ECMrest,1.0,16,B16,17,spectral,0.23481580023618365,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,1.0,16,B16,18,jump_profile,0.33246192188415735,0.34164876106369135,0.4885208435362035,0.3775205316178752
ECMrest,1.0,16,B16,18,spectral,0.23481580023618362,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,1.0,16,B16,19,jump_profile,0.36527533363926823,0.33624581804008186,0.4876123371010096,0.37335224276805035
ECMrest,1.0,16,B16,19,spectral,0.23481580023618365,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,1.0,16,B16,20,jump_profile,0.3281871292472498,0.40022286800533136,0.5231159169834921,0.4676746706839852
ECMrest,1.0,16,B16,20,spectral,0.23481580023618365,0.5988327402135232,0.7697125697125697,0.6942650602409639
ECMrest,1.0,16,B16,21,jump_profile,0.34865304904972577,0.3680542475042381,0.5298343585940113,0.3867585810713773
ECMrest,1.0,16,B16,21,spectral,0.23481580023618362,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,1.0,16,B16,22,jump_profile,0.35763149406310313,0.3765780930624023,0.4892047254786584,0.43679193492039725
ECMrest,1.0,16,B16,22,spectral,0.23248405569642178,0.648095663544545,0.8041628765584034,0.7294518476705038
ECMrest,1.0,16,B16,23,jump_profile,0.3630692293124844,0.3979444791864923,0.5302695174899648,0.4314173444210911
ECMrest,1.0,16,B16,23,spectral,0.23248405569642178,0.6265756936500911,0.7780780624707656,0.7027696025883408
ECMrest,1.0,16,B16,24,jump_profile,0.3593008583439886,0.2903386107253821,0.41151797323937755,0.3202253194315111
ECMrest,1.0,16,B16,24,spectral,0.24810899178029677,0.6055377045599554,0.7780780624707656,0.7027696025883408
ECMrest,1.0,16,B16,25,jump_profile,0.2889033213735338,0.2728584430287021,0.4212601055655776,0.3007327867663063
ECMrest,1.0,16,B16,25,spectral,0.23481580023618365,0.5988327402135232,0.7697125697125697,0.6942650602409639
ECMrest,1.0,16,B16,26,jump_profile,0.3622707100053272,0.355917289925209,0.5285935085007728,0.4029766237968131
ECMrest,1.0,16,B16,26,spectral,0.24810899178029674,0.6055377045599554,0.7780780624707656,0.7027696025883408
ECMrest,1.0,16,B16,27,jump_profile,0.35357787902868487,0.40718324131858885,0.4503679231115783,0.43074712107355495
ECMrest,1.0,16,B16,27,spectral,0.24810899178029674,0.6055377045599554,0.7780780624707656,0.7027696025883408
ECMrest,1.0,16,B16,28,jump_profile,0.3415980625714458,0.38889060139946363,0.49499404236881606,0.4203605732189635
ECMrest,1.0,16,B16,28,spectral,0.24810899178029674,0.6055377045599554,0.7780780624707656,0.7027696025883408
ECMrest,1.0,16,B16,29,jump_profile,0.3234050352063442,0.3449687875837581,0.46092167090572056,0.37097561359593195
ECMrest,1.0,16,B16,29,spectral,0.23481580023618365,0.5826101468624834,0.8312798591903445,0.6737967914438503
ECMrest,1.0,20,AA20,0,jump_profile,0.28086705430292364,0.33418509806576074,0.5333775307256872,0.3835211563030338
ECMrest,1.0,20,AA20,0,spectral,0.2801709741225385,0.6177767463448596,0.7681768176817682,0.7326721254757237
ECMrest,1.0,20,AA20,1,jump_profile,0.33162877923117473,0.3474126317457802,0.529139328444616,0.4141840121923213
ECMrest,1.0,20,AA20,1,spectral,0.23649084320800529,0.6416993522792197,0.7874194110472208,0.7563194922213098
ECMrest,1.0,20,AA20,2,jump_profile,0.308595589164479,0.289272485668616,0.44492846217885423,0.33664750660245457
ECMrest,1.0,20,AA20,2,spectral,0.23481580023618367,0.5922264197513936,0.7476157967686548,0.7070898657895369
ECMrest,1.0,20,AA20,3,jump_profile,0.28285100185824935,0.4336679746976468,0.5730922120821903,0.5137840882521734
ECMrest,1.0,20,AA20,3,spectral,0.27346572938692804,0.5796795403591287,0.7476157967686548,0.6924443590790137
ECMrest,1.0,20,AA20,4,jump_profile,0.33333308768237824,0.3404386777880754,0.5319746892187797,0.402899730573162
ECMrest,1.0,20,AA20,4,spectral,0.23649084320800523,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,1.0,20,AA20,5,jump_profile,0.36491384068209487,0.2824408773434628,0.41969151196083865,0.3274178305155938
ECMrest,1.0,20,AA20,5,spectral,0.23481580023618367,0.5866408518877058,0.7328467153284671,0.6934673366834171
ECMrest,1.0,20,AA20,6,jump_profile,0.31848596183262545,0.28766271778685704,0.42288448592689626,0.34553407473126047
ECMrest,1.0,20,AA20,6,spectral,0.23481580023618367,0.5835919076579372,0.7398206520608368,0.6977059008388329
ECMrest,1.0,20,AA20,7,jump_profile,0.3023523271005013,0.23934529197687093,0.3204478360162647,0.291162240392132
ECMrest,1.0,20,AA20,7,spectral,0.2801709741225385,0.6575024201355276,0.851581508515815,0.7752093802345059
ECMrest,1.0,20,AA20,8,jump_profile,0.30012729069148386,0.31276761010932297,0.39768833130045883,0.35018531259015956
ECMrest,1.0,20,AA20,8,spectral,0.23649084320800526,0.6416993522792197,0.7874194110472208,0.7563194922213098
ECMrest,1.0,20,AA20,9,jump_profile,0.3308667126535735,0.3562356708759416,0.481320972077459,0.42396695930099826
ECMrest,1.0,20,AA20,9,spectral,0.23649084320800529,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,1.0,20,AA20,10,jump_profile,0.3372774772857121,0.2399351972716813,0.3458902512937666,0.2758460506167954
ECMrest,1.0,20,AA20,10,spectral,0.2349365737628548,0.5947091033978058,0.7401792801688254,0.7021682682704898
ECMrest,1.0,20,AA20,11,jump_profile,0.25525680114048843,0.33856114655687214,0.4912330584778694,0.3925749539993506
ECMrest,1.0,20,AA20,11,spectral,0.23649084320800526,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,1.0,20,AA20,12,jump_profile,0.3486818561197257,0.33418509806576074,0.44005303687082464,0.3835211563030338
ECMrest,1.0,20,AA20,12,spectral,0.23649084320800526,0.6416993522792197,0.7874194110472208,0.7563194922213098
ECMrest,1.0,20,AA20,13,jump_profile,0.340134347011706,0.3096578048766857,0.41443944828979945,0.3671124860877931
ECMrest,1.0,20,AA20,13,spectral,0.2801709741225385,0.6177767463448596,0.7681768176817682,0.7326721254757237
ECMrest,1.0,20,AA20,14,jump_profile,0.3317626039116247,0.3580169102519889,0.524385653600043,0.4248666842393398
ECMrest,1.0,20,AA20,14,spectral,0.23481580023618367,0.5835919076579372,0.7398206520608368,0.6977059008388329
ECMrest,1.0,20,AA20,15,jump_profile,0.28619661338984814,0.35126535921670193,0.5690492590826401,0.4163959259333081
ECMrest,1.0,20,AA20,15,spectral,0.23649084320800526,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,1.0,20,AA20,16,jump_profile,0.2767293212790109,0.305136807743749,0.4634592065037318,0.33923196380298704
ECMrest,1.0,20,AA20,16,spectral,0.23649084320800526,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,1.0,20,AA20,17,jump_profile,0.32871958498337267,0.3500644309645787,0.4449815183394939,0.41898473860807445
ECMrest,1.0,20,AA20,17,spectral,0.23731524935356776,0.6378541814005697,0.7612477739290398,0.7532085140814996
ECMrest,1.0,20,AA20,18,jump_profile,0.3343554971284761,0.3263390392048592,0.4677137870855148,0.3400789105256459
ECMrest,1.0,20,AA20,18,spectral,0.23649084320800529,0.6258070138977346,0.8272758530024472,0.7433799985977049
ECMrest,1.0,20,AA20,19,jump_profile,0.32751645354216413,0.3083636640814071,0.42742754247840165,0.3582747057663226
ECMrest,1.0,20,AA20,19,spectral,0.23649084320800529,0.6182042278385127,0.7637993456080231,0.7292438802458998
ECMrest,1.0,20,AA20,20,jump_profile,0.3475282543771589,0.3385001838010048,0.41969151196083865,0.3914732752283944
ECMrest,1.0,20,AA20,20,spectral,0.23731524935356776,0.6378541814005697,0.7612477739290398,0.7532085140814996
ECMrest,1.0,20,AA20,21,jump_profile,0.36315684752881267,0.3048645999264796,0.43095963794218156,0.35304000840071403
ECMrest,1.0,20,AA20,21,spectral,0.28017097412253844,0.6575024201355276,0.851581508515815,0.7752093802345059
ECMrest,1.0,20,AA20,22,jump_profile,0.34825004038744706,0.24880529346893762,0.352082756072781,0.3017956526304736
ECMrest,1.0,20,AA20,22,spectral,0.23481580023618367,0.5947091033978058,0.7401792801688254,0.7021682682704898
ECMrest,1.0,20,AA20,23,jump_profile,0.3198794788635006,0.3318386732729434,0.46727798700944273,0.3958776074442404
ECMrest,1.0,20,AA20,23,spectral,0.27346572938692804,0.5882874284155986,0.7553224313483493,0.701800405389293
ECMrest,1.0,20,AA20,24,jump_profile,0.32862415559723374,0.3664843645787678,0.50922360783863,0.4384903675455323
ECMrest,1.0,20,AA20,24,spectral,0.23649084320800526,0.6258070138977346,0.8272758530024472,0.7433799985977049
ECMrest,1.0,20,AA20,25,jump_profile,0.33146817602326595,0.32510195248922563,0.45066254985205195,0.3759786216831249
ECMrest,1.0,20,AA20,25,spectral,0.23481580023618365,0.5835919076579372,0.7398206520608368,0.6977059008388329
ECMrest,1.0,20,AA20,26,jump_profile,0.36165956889643325,0.2976509260941153,0.4074427312386301,0.3434454166749716
ECMrest,1.0,20,AA20,26,spectral,0.23649084320800526,0.6416993522792197,0.7874194110472208,0.7563194922213098
ECMrest,1.0,20,AA20,27,jump_profile,0.31175900902557463,0.2790409725348942,0.3731025249382437,0.3109791518750403
ECMrest,1.0,20,AA20,27,spectral,0.23649084320800526,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,1.0,20,AA20,28,jump_profile,0.2866948558417961,0.35975785899073676,0.4567384948984531,0.43141214851638965
ECMrest,1.0,20,AA20,28,spectral,0.27346572938692804,0.5882874284155986,0.7553224313483493,0.701800405389293
ECMrest,1.0,20,AA20,29,jump_profile,0.2607375886406385,0.2799495884834535,0.3254499081456115,0.3236296191762595
ECMrest,1.0,20,AA20,29,spectral,0.2348158002361837,0.5866408518877058,0.7328467153284671,0.6934673366834171
